id,Data.source.citation,Class,Order,Family,Species,Authority,Common.Name,Location.of.population,Country.list,Region,Are.coordinates.for.specific.location.,system,biome,realm,Units,Sampling.method,Data.transformed,year,pop,scalepop,origin,lengthyear
3490," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Northern Minnesota and Ontario Peatlands,United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,85,1,Invasive,9
3490," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Northern Minnesota and Ontario Peatlands,United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,81.25,0.8453608247422681,Invasive,9
3490," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Northern Minnesota and Ontario Peatlands,United States,North America,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,72,0.4639175257731958,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1986,68.75,-0.3902439024390244,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,75,0.2195121951219512,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,68.75,-0.3902439024390244,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,72,-0.07317073170731703,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,83,1,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,78.5,0.5609756097560976,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,71,-0.1707317073170732,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,71,-0.1707317073170732,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,69.5,-0.31707317073170727,Invasive,9
3489," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"North Central Glaciated Plains, Minnesota",United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,62.5,-1,Invasive,9
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1970,5.2,0.2333333333333334,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1971,7,0.8333333333333333,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1972,7.5,1,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1973,5.35,0.2833333333333332,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1974,4.1,-0.13333333333333341,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1975,3,-0.5,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1976,1.5,-1,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1977,2.5,-0.6666666666666667,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1978,3.6,-0.29999999999999993,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1979,1.6,-0.9666666666666667,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1981,4.1,-0.13333333333333341,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1985,2.8,-0.5666666666666667,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1986,6,0.5,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1987,3.5,-0.33333333333333337,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1988,4.75,0.08333333333333326,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1992,3.6,-0.29999999999999993,Invasive,23
3488," Allen, S. (1996). Coyotes on the move: Changes in distribution of coyotes and red fox in North Dakota. North Dakota Outdoors . Northern Prairie Wildlife Research Center Online. 58(7): 6-11.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Missouri Coteau, North Dakota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Number of animals seen per hour,Direct observations from aerial survey,No,1993,3.43,-0.3566666666666666,Invasive,23
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1986,45.5,-0.24528301886792447,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,35.5,-1,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,47,-0.13207547169811318,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,37.5,-0.8490566037735849,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,54.5,0.4339622641509433,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,60,0.8490566037735849,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,62,1,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,62,1,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,60,0.8490566037735849,Invasive,9
3487," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,Minnesota and Northeast Iowa Moraine,United States,North America,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,47.5,-0.09433962264150941,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1986,28,-0.288135593220339,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,29,-0.2542372881355932,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,7,-1,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,66,1,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,53,0.5593220338983051,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,8,-0.9661016949152542,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,23,-0.4576271186440678,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,39,0.0847457627118644,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,34,-0.0847457627118644,Invasive,9
3486," Sargeant, G. A., W. E. Berg, et al. (1996). Minnesota carnivore population index scent-station survey results 1986-1995. Northern Prairie Biological Resources. from http://www.npwrc.usgs.gov/resource/mammals/mncarns/index.htm.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Lake Agassiz, Aspen Parklands, Minnesota",United States,North America,TRUE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,45,0.2881355932203389,Invasive,9
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1972,25,-0.1923076923076923,Invasive,25
3485," Peterson, R. O. (1996 - 1997). Ecological studies of wolves on Isle Royale. Houghton, Michigan, School of Forestry and Wood Products, Michigan Technical University, Michigan USA.",Mammalia,Carnivora,Canidae,Vulpes vulpes,"Linnaeus, 1758",Red fox,"Isle Royale National Park, Michigan, USA",United States,North America,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Number of foxes seen on carcasses/100 hours,Aircraft observations,No,1973,24,-0.23076923076923073,Invasive,25
